Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance,Topic,MessageType
1724458964.2132711,10764,1724458964,212370634,odom,base_footprint,0.0034530574965777,0.0021354029023592,0.0,0.0,0.0,-0.7501427287563237,0.661275953361391,"(13.03251261196489, -0.00011156506595282243, 0.0, 0.0, 0.0, -0.03204692241528812, -0.00011156506595282386, 13.032618379270852, 0.0, 0.0, 0.0, 0.05142015431733388, 0.0, 0.0, 0.0021674065457243275, -2.2184373961979234e-13, -7.626477336067943e-12, 0.0, 0.0, 0.0, -2.218437396197924e-13, 0.0010841984252279438, 1.2485846776101538e-24, 0.0, 0.0, 0.0, -7.626477336067945e-12, -2.829548457323563e-24, 0.0010841984252279438, 0.0, -0.032046922415288094, 0.05142015431733384, 0.0, 0.0, 0.0, 15.634763494060756)",0.0002052101900448,0.0,0.0,0.0,0.0,0.8056237149284167,"(0.0010220322767136832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010220322767136832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014452679332521907, -1.4847824286091973e-24, -9.537264110588389e-23, 0.0, 0.0, 0.0, -1.4847824286091973e-24, 0.0003620435777633682, -2.8487539693878496e-28, 0.0, 0.0, 0.0, -9.53726411058839e-23, -2.8487532102122947e-28, 0.0003620435777633682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007662904128165828)",/odom,nav_msgs/Odometry
1724458964.2331965,10765,1724458964,232378006,odom,base_footprint,0.003452553367532,0.0021314153805915,0.0,0.0,0.0,-0.7447890658359402,0.6672999680887356,"(13.033514038433552, -0.00011134390261316591, 0.0, 0.0, 0.0, -0.03198457845538727, -0.00011134390261316738, 13.033620009225704, 0.0, 0.0, 0.0, 0.0514122723789164, 0.0, 0.0, 0.003368428852161159, -7.058363721741804e-11, -4.365304467415828e-09, 0.0, 0.0, 0.0, -7.058363721741804e-11, 0.0016848475939583451, 3.8734057503875476e-21, 0.0, 0.0, 0.0, -4.365304467415828e-09, -2.2237131189718076e-21, 0.0016848475939583451, 0.0, -0.03198457845538724, 0.051412272378916365, 0.0, 0.0, 0.0, 15.635964307349791)",0.0001965680274102,0.0,0.0,0.0,0.0,0.8056237149284167,"(0.001554200937434627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001554200937434627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002245781424417838, -1.4845653407186305e-24, -9.535871937874835e-23, 0.0, 0.0, 0.0, -1.4845653407186305e-24, 0.0005621172967880264, -2.8487539693878496e-28, 0.0, 0.0, 0.0, -9.535871937874836e-23, -2.8487532102122947e-28, 0.0005621172967880264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011664378508658992)",/odom,nav_msgs/Odometry
1724458964.2535906,10766,1724458964,234713078,odom,base_footprint,0.0034538333719288,0.0021366791707245,0.0,0.0,0.0,-0.7442563939985648,0.6678940185330702,"(13.033629443574844, -0.00011131890140141226, 0.0, 0.0, 0.0, -0.03197746312843553, -0.00011131890140141372, 13.033735438311298, 0.0, 0.0, 0.0, 0.05141148735992794, 0.0, 0.0, 9.929380636848708e-07, -4.1949774704021105e-20, -2.2605035781296742e-17, 0.0, 0.0, 0.0, -4.19497747040211e-20, 9.860241508426308e-07, -1.8576061613212317e-27, 0.0, 0.0, 0.0, -2.260503578129674e-17, -1.8737738001128328e-27, 9.860241508426308e-07, 0.0, -0.031977463128435496, 0.051411487359927906, 0.0, 0.0, 0.0, 15.636104166003882)",1.1388504844945857e-05,0.0,0.0,0.0,0.0,0.7776417852440712,"(9.417644710971201e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.417644710971201e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.894628979802304e-07, -2.192087782581221e-25, -1.3527191791116072e-23, 0.0, 0.0, 0.0, -2.192087782581221e-25, 9.597589905445592e-07, -2.1611528637354747e-30, 0.0, 0.0, 0.0, -1.3527191791116078e-23, -2.1612979540980423e-30, 9.597589905445592e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.229393344776225e-05)",/odom,nav_msgs/Odometry
1724458964.2731922,10767,1724458964,272356272,odom,base_footprint,0.0034538288590617,0.0021366375650774,0.0,0.0,0.0,-0.7344014205913568,0.6787153699699139,"(13.035512440845366, -0.00011131661808610473, 0.0, 0.0, 0.0, -0.031976812578202646, -0.0001113166180861062, 13.035618437778654, 0.0, 0.0, 0.0, 0.05141141679626778, 0.0, 0.0, 0.0022595859925538778, -1.2086447863397785e-15, -4.1287401445394206e-14, 0.0, 0.0, 0.0, -1.2086447863397785e-15, 0.0011302840550746498, -2.016095892735493e-24, 0.0, 0.0, 0.0, -4.1287401445394206e-14, 1.628472514417503e-24, 0.0011302840550746498, 0.0, -0.03197681257820261, 0.051411416796267755, 0.0, 0.0, 0.0, 15.638362804272198)",-9.165012263577428e-06,0.0,0.0,0.0,0.0,0.7776417852440712,"(0.0010623061014075035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010623061014075035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015067186090829633, -2.1914853318586425e-25, -1.3523477414035753e-23, 0.0, 0.0, 0.0, -2.1914853318586425e-25, 0.00037739170097662856, -2.1611528637354747e-30, 0.0, 0.0, 0.0, -1.3523477414035758e-23, -2.1612979540980423e-30, 0.00037739170097662856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007851578174199302)",/odom,nav_msgs/Odometry
1724458964.2931943,10768,1724458964,292367458,odom,base_footprint,0.0034538518939898,0.0021369293840845,0.0,0.0,0.0,-0.7290983170825865,0.6844089742451804,"(13.036514367392712, -0.00011133235760341048, 0.0, 0.0, 0.0, -0.031981376149716155, -0.00011133235760341197, 13.03662034803031, 0.0, 0.0, 0.0, 0.051411777024831865, 0.0, 0.0, 0.0034608620653539817, 5.1469061358591565e-12, 3.3082330304120326e-10, 0.0, 0.0, 0.0, 5.146906135859156e-12, 0.0017310459357662961, 3.398455423540503e-22, 0.0, 0.0, 0.0, 3.308233030412032e-10, 8.278720511086062e-23, 0.0017310459357662961, 0.0, -0.03198137614971613, 0.05141177702483183, 0.0, 0.0, 0.0, 15.639563838990629)",-2.009129721084785e-05,0.0,0.0,0.0,0.0,0.7776417852440712,"(0.001595565008076979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001595565008076979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0023073940397885405, -2.191165068021226e-25, -1.352150284480914e-23, 0.0, 0.0, 0.0, -2.191165068021226e-25, 0.000577503566973943, -2.1611528637354747e-30, 0.0, 0.0, 0.0, -1.3521502844809146e-23, -2.1612979540980423e-30, 0.000577503566973943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001185381549414559)",/odom,nav_msgs/Odometry
1724458964.31325,10769,1724458964,294868231,odom,base_footprint,0.0034537285966076,0.0021363445542994,0.0,0.0,0.0,-0.7282757802351506,0.6852841658194669,"(13.03663804778576, -0.00011133512754379167, 0.0, 0.0, 0.0, -0.03198218703939502, -0.00011133512754379316, 13.036744025442296, 0.0, 0.0, 0.0, 0.051411828033823825, 0.0, 0.0, 9.934013556544698e-07, 4.527866844015894e-21, 2.240436076358077e-18, 0.0, 0.0, 0.0, 4.5278668440158924e-21, 9.86932039482847e-07, -3.0485429338269224e-29, 0.0, 0.0, 0.0, 2.2404360763580773e-18, -1.7305689159251888e-31, 9.86932039482847e-07, 0.0, -0.03198218703939499, 0.05141182803382379, 0.0, 0.0, 0.0, 15.639713643562633)",-1.2169698812619897e-06,0.0,0.0,0.0,0.0,0.8072495328417516,"(9.432826320172946e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.432826320172946e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.90150771379729e-07, 1.3667336055626194e-26, 8.769416799356201e-25, 0.0, 0.0, 0.0, 1.366733605562619e-26, 9.622745321285076e-07, -9.962196365205793e-33, 0.0, 0.0, 0.0, 8.7694167993562e-25, -9.967368163362459e-33, 9.622745321285076e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.377973616757685e-05)",/odom,nav_msgs/Odometry
1724458964.3331645,10770,1724458964,332351685,odom,base_footprint,0.0034537541442822,0.0021367641682819,0.0,0.0,0.0,-0.7178249926402507,0.6962235847348351,"(13.038513078915685, -0.00011135751790387046, 0.0, 0.0, 0.0, -0.031988749681922835, -0.00011135751790387194, 13.038619032356037, 0.0, 0.0, 0.0, 0.051412227592139134, 0.0, 0.0, 0.0022500020180502974, 1.2554243386089522e-14, 4.1489957957093765e-13, 0.0, 0.0, 0.0, 1.2554243386089525e-14, 0.0011254928002208393, -1.5033375436679744e-24, 0.0, 0.0, 0.0, 4.148995795709377e-13, -1.2224520780496185e-24, 0.0011254928002208393, 0.0, -0.03198874968192281, 0.0514122275921391, 0.0, 0.0, 0.0, 15.641962699078496)",-2.1213779703035848e-05,0.0,0.0,0.0,0.0,0.8072495328417516,"(0.0010582586285974005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010582586285974005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015003296698133325, 1.3663338736615827e-26, 8.766855420670386e-25, 0.0, 0.0, 0.0, 1.3663338736615824e-26, 0.00037579681203823203, -9.962196365205793e-33, 0.0, 0.0, 0.0, 8.766855420670385e-25, -9.967368163362459e-33, 0.00037579681203823203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007834488111797839)",/odom,nav_msgs/Odometry
1724458964.3731942,10771,1724458964,352794886,odom,base_footprint,0.0034721135414922,0.0022429717832868,0.0,0.0,0.0,-0.7119667976510421,0.7022131293578325,"(13.039535252002993, -0.00011138606499398965, 0.0, 0.0, 0.0, -0.031997273009761476, -0.00011138606499399114, 13.039641172288464, 0.0, 0.0, 0.0, 0.051412487903324644, 0.0, 0.0, 9.991857288636274e-07, 6.039560487198965e-21, 3.608572800060741e-19, 0.0, 0.0, 0.0, 6.0395604871989625e-21, 9.983734446176628e-07, 1.0313880458850638e-30, 0.0, 0.0, 0.0, 3.6085728000607396e-19, -5.0801797294974515e-30, 9.983734446176628e-07, 0.0, -0.03199727300976145, 0.05141248790332461, 0.0, 0.0, 0.0, 15.64318928954416)",-0.0035504379793909,0.0,0.0,0.0,0.0,0.8366088482938201,"(9.412826042974827e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.412826042974827e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.987793387225554e-07, 3.7349745778940526e-30, 2.225880366997628e-28, 0.0, 0.0, 0.0, 3.7349745778940526e-30, 9.951440127067577e-07, 2.507680504464926e-39, 0.0, 0.0, 0.0, 2.2258803669976283e-28, -1.24171287932818e-38, 9.951440127067577e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.038675133941413e-05)",/odom,nav_msgs/Odometry
1724458964.3930285,10772,1724458964,392356873,odom,base_footprint,0.003474080269634,0.0023855425100928,0.0,0.0,0.0,-0.7002489449933361,0.7138987428450337,"(13.041523689768953, -0.00011878329701536901, 0.0, 0.0, 0.0, -0.03422753387635978, -0.00011878329701537047, 13.041620370624853, 0.0, 0.0, 0.0, 0.05144325380392785, 0.0, 0.0, 0.002374719964993761, 4.711565714764867e-12, 1.4235237099523072e-10, 0.0, 0.0, 0.0, 4.711565714764866e-12, 0.0011878606323876772, -9.031260844814828e-24, 0.0, 0.0, 0.0, 1.4235237099523072e-10, 6.613362021409421e-24, 0.0011878606323876772, 0.0, -0.03422753387635975, 0.05144325380392782, 0.0, 0.0, 0.0, 15.645563134917928)",-0.0036577081485141,0.0,0.0,0.0,0.0,0.8366088482938201,"(0.0011128187563821796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011128187563821796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001583479816342219, 3.738982139971601e-30, 2.2282686708674783e-28, 0.0, 0.0, 0.0, 3.738982139971601e-30, 0.0003966150132448845, 2.507680504464926e-39, 0.0, 0.0, 0.0, 2.2282686708674787e-28, -1.24171287932818e-38, 0.0003966150132448845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008716264898037696)",/odom,nav_msgs/Odometry
1724458964.4332805,10773,1724458964,411931992,odom,base_footprint,0.0034729187627993,0.0024593164086151,0.0,0.0,0.0,-0.6942539729880911,0.7197301028790243,"(13.042507397778532, -0.0001224433073692798, 0.0, 0.0, 0.0, -0.0353556736552196, -0.00012244330736928125, 13.042598917656209, 0.0, 0.0, 0.0, 0.05142141125742314, 0.0, 0.0, 9.99149665089811e-07, 8.67930253336603e-19, 5.205912417840138e-17, 0.0, 0.0, 0.0, 8.679302533366028e-19, 9.983014968448838e-07, -5.314127025082365e-26, 0.0, 0.0, 0.0, 5.2059124178401385e-17, -5.314207499643746e-26, 9.98301496844884e-07, 0.0, -0.03535567365521957, 0.05142141125742311, 0.0, 0.0, 0.0, 15.646737630959949)",-0.0037665045372163,0.0,0.0,0.0,0.0,0.8431554464764563,"(9.423806287527933e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.423806287527933e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.987253105299972e-07, 5.365710650525772e-28, 3.2102791534090795e-26, 0.0, 0.0, 0.0, 5.36571065052577e-28, 9.949303059136925e-07, -1.3020283615448448e-34, 0.0, 0.0, 0.0, 3.210279153409079e-26, -1.3020476070961806e-34, 9.949303059136925e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.969534178650462e-05)",/odom,nav_msgs/Odometry
1724458964.453138,10774,1724458964,452355623,odom,base_footprint,0.0034673532589309,0.002613715433397,0.0,0.0,0.0,-0.6818883302477131,0.7314562906093471,"(13.044540795166249, -0.00013017250560923467, 0.0, 0.0, 0.0, -0.03777151468649051, -0.00013017250560923616, 13.04462045238989, 0.0, 0.0, 0.0, 0.05133432927860882, 0.0, 0.0, 0.002426418682427579, 5.256920803292376e-12, 1.542369349627913e-10, 0.0, 0.0, 0.0, 5.256920803292378e-12, 0.0012137100370375328, 7.965481690380093e-24, 0.0, 0.0, 0.0, 1.542369349627913e-10, 6.586376511998134e-24, 0.0012137100370375328, 0.0, -0.03777151468649048, 0.051334329278608794, 0.0, 0.0, 0.0, 15.649163179467381)",-0.0038775043546455,0.0,0.0,0.0,0.0,0.8431554464764563,"(0.001135677058562565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001135677058562565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016179456205707263, 5.371343013432917e-28, 3.21364884786754e-26, 0.0, 0.0, 0.0, 5.371343013432916e-28, 0.00040523124698682193, -1.3020283615448448e-34, 0.0, 0.0, 0.0, 3.2136488478675397e-26, -1.3020476070961806e-34, 0.00040523124698682193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008881679751483211)",/odom,nav_msgs/Odometry
1724458964.4732893,10775,1724458964,471582651,odom,base_footprint,0.0034503272936852,0.0025775842955773,0.0,0.0,0.0,-0.6757306012418592,0.7371486651587422,"(13.045507805199232, -0.00013381114975837748, 0.0, 0.0, 0.0, -0.03894325433459277, -0.00013381114975837902, 13.045581178231204, 0.0, 0.0, 0.0, 0.051251934189142326, 0.0, 0.0, 9.991342903936742e-07, 9.368563633879655e-19, 5.615820123962495e-17, 0.0, 0.0, 0.0, 9.368563633879655e-19, 9.982708264596025e-07, -6.077133605412098e-26, 0.0, 0.0, 0.0, 5.615820123962496e-17, -6.077387140821796e-26, 9.982708264596025e-07, 0.0, -0.03894325433459273, 0.0512519341891423, 0.0, 0.0, 0.0, 15.650316789940687)",-0.0002246504251293,0.0,0.0,0.0,0.0,0.8695008677909063,"(9.428414069533519e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.428414069533519e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.98702278136723e-07, 5.790984997589862e-28, 3.462735645781415e-26, 0.0, 0.0, 0.0, 5.790984997589863e-28, 9.948392334146484e-07, -1.488729965241869e-34, 0.0, 0.0, 0.0, 3.462735645781417e-26, -1.4887923608633597e-34, 9.948392334146484e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.940420800280012e-05)",/odom,nav_msgs/Odometry
1724458964.4931276,10776,1724458964,492355585,odom,base_footprint,0.0034499138348646,0.0025823309733796,0.0,0.0,0.0,-0.6690459151288848,0.7432210730659843,"(13.046547118295852, -0.00013403829403009257, 0.0, 0.0, 0.0, -0.03901754134590127, -0.00013403829403009412, 13.046620078894593, 0.0, 0.0, 0.0, 0.05124546342761963, 0.0, 0.0, 0.0012473756028897115, 8.591266491767402e-14, 4.7564681578703545e-12, 0.0, 0.0, 0.0, 8.591266491767401e-14, 0.0006241870445914443, -1.8511152528566254e-24, 0.0, 0.0, 0.0, 4.7564681578703545e-12, 4.844575404216051e-25, 0.0006241870445914443, 0.0, -0.03901754134590123, 0.05124546342761961, 0.0, 0.0, 0.0, 15.6515632004371)",-0.0002340860177496,0.0,0.0,0.0,0.0,0.8695008677909063,"(0.0006229322763812086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006229322763812086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008319164907046764, 5.79405303842968e-28, 3.4645701166133903e-26, 0.0, 0.0, 0.0, 5.794053038429681e-28, 0.00020872417883302402, -1.488729965241869e-34, 0.0, 0.0, 0.0, 3.464570116613392e-26, -1.4887923608633597e-34, 0.00020872417883302402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004948628872020189)",/odom,nav_msgs/Odometry
1724458964.5132022,10777,1724458964,512370825,odom,base_footprint,0.0034494134959561,0.0025870809658761,0.0,0.0,0.0,-0.6625534294767703,0.7490146547889236,"(13.047549093095986, -0.0001342621504052037, 0.0, 0.0, 0.0, -0.039091886153819574, -0.00013426215040520528, 13.047621631399252, 0.0, 0.0, 0.0, 0.05123763234155622, 0.0, 0.0, 0.002448624103199403, 5.205282274175382e-11, 2.9860436291388934e-09, 0.0, 0.0, 0.0, 5.205282274175381e-11, 0.0012249177301465073, 1.1722153158626407e-21, 0.0, 0.0, 0.0, 2.986043629138893e-09, -5.057032281881014e-22, 0.0012249177301465073, 0.0, -0.03909188615381953, 0.0512376323415562, 0.0, 0.0, 0.0, 15.652764379283198)",-0.0002431774464575,0.0,0.0,0.0,0.0,0.8695008677909063,"(0.001145439688037882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001145439688037882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016326521348598404, 5.797009172261546e-28, 3.466337674991229e-26, 0.0, 0.0, 0.0, 5.797009172261547e-28, 0.00040887657598878577, -1.488729965241869e-34, 0.0, 0.0, 0.0, 3.4663376749912306e-26, -1.4887923608633597e-34, 0.00040887657598878577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008951676815135423)",/odom,nav_msgs/Odometry
1724458964.5333457,10778,1724458964,530485392,odom,base_footprint,0.0034485218060645,0.0025830269475167,0.0,0.0,0.0,-0.6567298822288401,0.754125892532337,"(13.048454786614796, -0.00013446856883251714, 0.0, 0.0, 0.0, -0.03916148067314191, -0.00013446856883251874, 13.04852692102015, 0.0, 0.0, 0.0, 0.051229082117776784, 0.0, 0.0, 9.990811982501998e-07, 5.891050158991097e-20, 3.775318476011042e-18, 0.0, 0.0, 0.0, 5.891050158991096e-20, 9.981649257738126e-07, -3.043657671377556e-28, 0.0, 0.0, 0.0, 3.775318476011041e-18, -3.037243024078074e-28, 9.981649257738126e-07, 0.0, -0.03916148067314187, 0.05122908211777676, 0.0, 0.0, 0.0, 15.653851104991656)",-1.453558653936884e-05,0.0,0.0,0.0,0.0,0.8681072607907185,"(9.421827122089111e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.421827122089111e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.986227463842508e-07, 3.456487660604661e-27, 1.9672288130135922e-25, 0.0, 0.0, 0.0, 3.45648766060466e-27, 9.94524899740098e-07, -3.2987429479090963e-32, 0.0, 0.0, 0.0, 1.967228813013592e-25, -3.2988318925985343e-32, 9.94524899740098e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.841510231839968e-05)",/odom,nav_msgs/Odometry
1724458964.5534987,10779,1724458964,552391291,odom,base_footprint,0.0034484679264271,0.0025834153316715,0.0,0.0,0.0,-0.6495298219120301,0.7603361167581917,"(13.049550454136215, -0.00013448635506232474, 0.0, 0.0, 0.0, -0.03916756038087329, -0.00013448635506232634, 13.049622552599448, 0.0, 0.0, 0.0, 0.051228238693954695, 0.0, 0.0, 0.001315353503334717, 7.442953059316343e-15, 3.913878789243943e-13, 0.0, 0.0, 0.0, 7.442953059316344e-15, 0.0006581759745765028, 4.565808360454539e-24, 0.0, 0.0, 0.0, 3.913878789243943e-13, -2.9279364438892338e-24, 0.0006581759745765028, 0.0, -0.03916756038087325, 0.05122823869395468, 0.0, 0.0, 0.0, 15.655165496855567)",-2.1263322456152115e-05,0.0,0.0,0.0,0.0,0.8681072607907185,"(0.0006521035701693267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006521035701693267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008772350627745023, 3.456479051376841e-27, 1.9672221536963176e-25, 0.0, 0.0, 0.0, 3.45647905137684e-27, 0.00022005351537825573, -3.2987429479090963e-32, 0.0, 0.0, 0.0, 1.9672221536963174e-25, -3.2988318925985343e-32, 0.00022005351537825573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005165330832754309)",/odom,nav_msgs/Odometry
1724458964.5930376,10780,1724458964,588311911,odom,base_footprint,0.0034522379957875,0.0026921065767651,0.0,0.0,0.0,-0.6372973108728058,0.7706180231179973,"(13.051347298348682, -0.000134529136854409, 0.0, 0.0, 0.0, -0.03918243448155701, -0.0001345291368544105, 13.051419306968281, 0.0, 0.0, 0.0, 0.051225885140728185, 0.0, 0.0, 9.99536336745096e-07, 6.585904266886419e-21, 2.0649825174052559e-19, 0.0, 0.0, 0.0, 6.58590426688642e-21, 9.990733184599953e-07, -1.2919301656630426e-30, 0.0, 0.0, 0.0, 2.0649825174052559e-19, -5.0292399266279594e-30, 9.990733184599953e-07, 0.0, -0.03918243448155697, 0.05122588514072818, 0.0, 0.0, 0.0, 15.65732072982779)",-0.0035501043757432,0.0,0.0,0.0,0.0,0.8976245008537063,"(9.411905936305229e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.411905936305229e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.993047469169229e-07, 4.085848287693448e-30, 1.2753163531355923e-28, 0.0, 0.0, 0.0, 4.08584828769345e-30, 9.972276519109028e-07, -3.147348065605024e-39, 0.0, 0.0, 0.0, 1.2753163531355923e-28, -1.244556169540186e-38, 9.972276519109028e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.779605397316917e-05)",/odom,nav_msgs/Odometry
1724458964.6131842,10781,1724458964,612359762,odom,base_footprint,0.0034360783200307,0.0027766675011648,0.0,0.0,0.0,-0.6289430964018751,0.7774513370548807,"(13.052556798339408, -0.0001382062742479853, 0.0, 0.0, 0.0, -0.04050643199610411, -0.00013820627424798677, 13.052620416896081, 0.0, 0.0, 0.0, 0.05097286791451339, 0.0, 0.0, 0.0014438712080749822, 1.8566362362076667e-12, 8.601136511561173e-11, 0.0, 0.0, 0.0, 1.8566362362076667e-12, 0.0007224356624126407, -4.157269814180293e-25, 0.0, 0.0, 0.0, 8.601136511561171e-11, -9.271616871899061e-25, 0.0007224356624126407, 0.0, -0.04050643199610406, 0.05097286791451338, 0.0, 0.0, 0.0, 15.658763651923138)",-0.0036098819260679,0.0,0.0,0.0,0.0,0.8976245008537063,"(0.0007073675408332038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007073675408332038, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009629139444768787, 4.0905353098998174e-30, 1.2767793151316885e-28, 0.0, 0.0, 0.0, 4.090535309899819e-30, 0.00024147574327691091, -3.147348065605024e-39, 0.0, 0.0, 0.0, 1.2767793151316885e-28, -1.244556169540186e-38, 0.00024147574327691091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005687530852231692)",/odom,nav_msgs/Odometry
1724458964.6535196,10782,1724458964,648864031,odom,base_footprint,0.0034081825177419,0.0029091831504201,0.0,0.0,0.0,-0.6156361272209279,0.7880305570600784,"(13.054393623166659, -0.00014367109285909644, 0.0, 0.0, 0.0, -0.042549686619946896, -0.00014367109285909788, 13.054443573582562, 0.0, 0.0, 0.0, 0.05053624319308922, 0.0, 0.0, 9.995437449602317e-07, 9.399757296284368e-19, 2.7738226115294812e-17, 0.0, 0.0, 0.0, 9.399757296284362e-19, 9.990881145361307e-07, -5.714613849603657e-26, 0.0, 0.0, 0.0, 2.77382261152948e-17, -5.714806353997436e-26, 9.990881145361307e-07, 0.0, -0.04254968661994685, 0.05053624319308921, 0.0, 0.0, 0.0, 15.660953901776724)",-0.0037660054778652,0.0,0.0,0.0,0.0,0.9025083660126906,"(9.436283294716614e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.436283294716614e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.993158515858081e-07, 5.833627939471528e-28, 1.714372937906282e-26, 0.0, 0.0, 0.0, 5.833627939471524e-28, 9.972717971018583e-07, -1.4053826345909892e-34, 0.0, 0.0, 0.0, 1.7143729379062807e-26, -1.4054324076107885e-34, 9.972717971018583e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.796746707301668e-05)",/odom,nav_msgs/Odometry
1724458964.673216,10783,1724458964,672375441,odom,base_footprint,0.0033865872739328,0.0029957732105852,0.0,0.0,0.0,-0.6072409288040436,0.7945177495721555,"(13.055577033955714, -0.00014709887339941512, 0.0, 0.0, 0.0, -0.04390576956055501, -0.00014709887339941656, 13.055617322807036, 0.0, 0.0, 0.0, 0.05019804107529437, 0.0, 0.0, 0.0014116846818089295, 1.8919294618785213e-12, 8.916097685086531e-11, 0.0, 0.0, 0.0, 1.891929461878521e-12, 0.0007063423820263208, -1.8995880307296215e-24, 0.0, 0.0, 0.0, 8.916097685086533e-11, 2.4010112246906395e-24, 0.0007063423820263208, 0.0, -0.04390576956055496, 0.05019804107529436, 0.0, 0.0, 0.0, 15.662364635215933)",-0.0038254004592377,0.0,0.0,0.0,0.0,0.9025083660126906,"(0.0006937341445177437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006937341445177437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009414562580131213, 5.840277613138644e-28, 1.7163271305494203e-26, 0.0, 0.0, 0.0, 5.840277613138639e-28, 0.0002361113693923167, -1.4053826345909892e-34, 0.0, 0.0, 0.0, 1.716327130549419e-26, -1.4054324076107885e-34, 0.0002361113693923167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005581956622634464)",/odom,nav_msgs/Odometry
